Age,Beg.,Nov.,Int.,Adv.,Elite
15,54.43,79.38,110.68,146.96,186.43
20,62.6,91.17,126.55,168.28,213.64
25,63.96,93.44,130.18,172.82,219.09
30,63.96,93.44,130.18,172.82,219.09
35,63.96,93.44,130.18,172.82,219.09
40,63.96,93.44,130.18,172.82,219.09
45,60.78,88.45,123.38,163.75,207.75
50,57.15,83.01,115.67,153.77,195.04
55,52.62,77.11,107.05,142.43,180.53
60,48.08,70.31,97.98,129.73,164.65
65,43.54,63.5,88.45,117.48,148.78
70,39.01,57.15,79.38,105.23,133.36
75,34.93,50.8,70.76,94.35,119.29
80,31.3,45.36,63.5,84.37,106.59
85,28.12,40.82,56.7,75.3,95.71
90,25.4,36.74,51.26,68.04,86.18
