BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,28.38,44.45,65.38,90.81,118.69
54.43,32.71,50.24,72.17,98.58,127.44
58.97,37.05,55.56,78.95,106.35,136.21
63.5,41.38,60.87,84.76,113.15,144.47
68.04,45.71,65.71,91.06,120.43,152.25
72.57,49.56,71.02,96.87,127.23,159.55
77.11,53.88,75.85,102.67,133.54,166.84
81.65,57.73,80.20,108.00,139.85,173.65
86.18,61.58,85.03,113.33,145.68,180.46
90.72,65.43,89.37,118.18,151.51,186.79
95.25,69.28,93.73,123.51,157.33,193.12
99.79,72.65,98.08,128.34,162.67,199.43
104.33,76.50,101.94,132.70,168.02,205.28
108.86,79.87,106.29,137.55,173.36,211.11
113.4,83.23,110.16,141.90,178.22,216.46
117.93,86.61,114.02,146.26,183.07,221.82
122.47,89.97,117.89,150.63,187.93,227.17
127.01,92.85,121.26,154.98,192.79,232.52
131.54,96.23,125.13,158.86,197.16,237.38
136.08,99.11,128.52,162.73,201.53,242.24
140.61,102.48,131.89,167.09,205.89,247.10
