Age,Beg.,Nov.,Int.,Adv.,Elite
15,92,179,301,454,630
20,106,205,345,520,721
25,108,211,354,534,740
30,108,211,354,534,740
35,108,211,354,534,740
40,108,211,354,534,740
45,103,200,336,506,702
50,96,187,315,475,659
55,89,173,291,440,609
60,81,158,266,401,556
65,74,143,240,362,503
70,66,128,216,325,451
75,59,115,193,291,403
80,53,103,172,260,361
85,47,92,154,233,323
90,43,83,139,210,291
