Age,Beg.,Nov.,Int.,Adv.,Elite
15,31,59,97,144,199
20,36,67,111,165,227
25,37,69,114,170,233
30,37,69,114,170,233
35,37,69,114,170,233
40,37,69,114,170,233
45,35,66,108,161,221
50,33,62,101,151,208
55,30,57,94,140,192
60,28,52,86,128,175
65,25,47,77,115,158
70,23,42,69,103,142
75,20,38,62,92,127
80,18,34,56,83,114
85,16,30,50,74,102
90,15,27,45,67,92
