BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,9.07,17.69,29.48,44,61.23
45.36,9.98,19.05,31.3,46.72,63.96
49.9,11.34,20.41,33.11,48.53,66.68
54.43,12.25,21.77,34.93,50.8,68.95
58.97,13.15,23.13,36.29,52.62,71.21
63.5,14.06,24.04,37.65,54.43,73.03
68.04,14.97,25.4,39.01,56.25,75.3
72.57,15.88,26.31,40.37,57.61,77.11
77.11,16.33,27.67,41.73,59.42,78.93
81.65,17.24,28.58,43.09,60.78,80.29
86.18,18.14,29.48,44.45,62.14,82.1
90.72,18.6,30.39,45.36,63.5,83.46
95.25,19.5,31.3,46.72,64.86,85.28
99.79,20.41,32.21,47.63,66.22,86.64
104.33,20.87,33.11,48.53,67.13,88
108.86,21.32,33.57,49.44,68.49,89.36
113.4,22.23,34.47,50.35,69.4,90.26
117.93,22.68,35.38,51.26,70.76,91.63
