BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,23.13,49.44,88,137.44,194.59
45.36,26.31,53.98,93.89,144.7,203.66
49.9,29.03,58.06,99.34,151.5,211.83
54.43,32.21,62.14,104.78,158.3,219.09
58.97,34.93,66.22,109.77,164.2,226.34
63.5,37.19,69.85,114.31,169.64,233.15
68.04,39.92,73.03,118.84,175.09,239.04
72.57,42.18,76.66,122.92,180.08,245.39
77.11,44.91,79.38,127.01,185.07,250.84
81.65,47.17,82.55,130.63,189.6,256.28
86.18,49.44,85.73,134.26,194.14,261.27
90.72,51.26,88.45,137.89,198.22,266.26
95.25,53.52,91.17,141.52,202.3,271.25
99.79,55.34,93.89,144.7,206.38,275.78
104.33,57.61,96.16,147.87,210.01,279.87
108.86,59.42,98.88,151.05,213.64,284.4
113.4,61.23,101.15,153.77,217.27,288.48
117.93,63.05,103.42,156.94,220.9,292.11
