BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,2,35,81,137
54.43,< 1,3,35,79,131
58.97,< 1,5,35,77,127
63.5,< 1,5,34,75,122
68.04,< 1,6,34,73,118
72.57,< 1,6,34,71,114
77.11,< 1,7,33,69,110
81.65,< 1,7,33,67,107
86.18,< 1,7,32,65,104
90.72,< 1,7,31,64,101
95.25,< 1,7,31,62,98
99.79,< 1,7,30,60,95
104.33,< 1,7,29,59,93
108.86,< 1,7,29,57,90
113.4,< 1,7,28,56,88
117.93,< 1,7,28,55,86
122.47,< 1,7,27,53,83
127.01,< 1,7,26,52,81
131.54,< 1,6,26,51,79
136.08,< 1,6,25,50,78
140.61,< 1,6,25,49,76
