BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,1,2,18,40,65
45.36,1,3,19,40,63
49.9,1,4,19,39,61
54.43,1,5,19,38,59
58.97,1,5,19,37,57
63.5,1,5,19,36,55
68.04,1,6,18,35,53
72.57,1,6,18,34,51
77.11,1,6,18,33,50
81.65,1,6,17,32,48
86.18,1,5,17,31,46
90.72,1,5,16,30,45
95.25,1,5,16,29,44
99.79,1,5,15,28,42
104.33,1,5,15,27,41
108.86,1,5,14,26,40
113.4,1,4,14,26,38
117.93,1,4,13,25,37
