BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,7.26,14.06,23.59,36.29,50.35
45.36,8.16,15.88,25.85,38.56,53.07
49.9,9.53,17.24,27.67,41.28,56.25
54.43,10.43,18.6,29.94,43.54,58.51
58.97,11.79,19.96,31.3,45.36,61.23
63.5,12.7,21.32,33.11,47.63,63.5
68.04,13.61,22.68,34.93,49.44,65.77
72.57,14.51,24.04,36.29,51.26,68.04
77.11,15.42,25.4,37.65,53.07,69.85
81.65,16.33,26.31,39.46,54.88,71.67
86.18,17.24,27.67,40.82,56.25,73.48
90.72,18.14,28.58,41.73,58.06,75.3
95.25,19.05,29.48,43.09,59.42,77.11
99.79,19.96,30.84,44.45,60.78,78.93
104.33,20.87,31.75,45.81,62.14,80.29
108.86,21.32,32.66,46.72,63.5,81.65
113.4,22.23,33.57,48.08,64.86,83.46
117.93,23.13,34.47,48.99,66.22,84.82
