BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,3.18,8.16,15.42,24.95,36.29
45.36,4.08,9.07,16.78,26.76,38.56
49.9,4.54,9.98,18.14,28.58,40.37
54.43,4.99,10.89,19.05,29.94,42.18
58.97,5.9,11.79,20.41,31.3,43.54
63.5,6.35,12.7,21.32,32.66,45.36
68.04,6.8,13.15,22.23,33.57,46.72
72.57,7.26,14.06,23.13,34.93,48.08
77.11,8.16,14.97,24.04,35.83,49.44
81.65,8.62,15.42,24.95,37.19,50.8
86.18,9.07,16.33,25.85,38.1,51.71
90.72,9.53,16.78,26.76,39.01,53.07
95.25,9.98,17.24,27.67,39.92,53.98
99.79,10.43,18.14,28.58,40.82,55.34
104.33,10.89,18.6,29.03,41.73,56.25
108.86,11.34,19.05,29.94,42.64,57.15
113.4,11.79,19.96,30.39,43.54,58.06
117.93,12.25,20.41,31.3,44.45,58.97
