BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,15,57,111,176
54.43,< 1,17,57,109,170
58.97,< 1,18,57,107,165
63.5,< 1,19,57,104,160
68.04,< 1,20,56,102,155
72.57,< 1,21,56,100,150
77.11,< 1,21,55,97,146
81.65,< 1,21,54,95,142
86.18,< 1,22,53,93,138
90.72,< 1,22,53,91,135
95.25,< 1,22,52,89,131
99.79,1,22,51,87,128
104.33,1,22,50,85,125
108.86,1,21,49,84,122
113.4,2,21,49,82,119
117.93,2,21,48,80,116
122.47,2,21,47,78,114
127.01,2,21,46,77,111
131.54,2,20,45,75,109
136.08,2,20,45,74,107
140.61,3,20,44,73,104
