BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,3.18,5.9,9.53,13.61,18.6
45.36,3.63,6.35,9.98,14.51,19.5
49.9,4.08,7.26,10.89,15.42,20.41
54.43,4.54,7.71,11.34,16.33,21.32
58.97,4.99,8.16,12.25,16.78,22.23
63.5,5.44,8.62,12.7,17.69,23.13
68.04,5.9,9.07,13.15,18.14,24.04
72.57,6.35,9.53,14.06,19.05,24.49
77.11,6.35,9.98,14.51,19.5,25.4
81.65,6.8,10.43,14.97,20.41,25.85
86.18,7.26,10.89,15.42,20.87,26.76
90.72,7.71,11.34,15.88,21.32,27.22
95.25,7.71,11.79,16.33,21.77,27.67
99.79,8.16,11.79,16.78,22.23,28.58
104.33,8.62,12.25,17.24,22.68,29.03
108.86,8.62,12.7,17.69,23.13,29.48
113.4,9.07,13.15,18.14,23.59,29.94
117.93,9.07,13.15,18.14,24.04,30.39
