BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,1.36,5.9,14.51,26.31,40.82
45.36,1.81,7.26,16.33,28.58,43.54
49.9,2.72,8.16,17.69,30.84,46.27
54.43,3.18,9.53,19.5,32.66,48.99
58.97,4.08,10.43,20.87,34.93,51.26
63.5,4.54,11.34,22.23,36.74,53.52
68.04,4.99,12.7,23.59,38.56,55.79
72.57,5.9,13.61,24.95,39.92,57.61
77.11,6.35,14.51,26.31,41.73,59.42
81.65,6.8,15.42,27.67,43.09,61.69
86.18,7.71,16.33,28.58,44.91,63.05
90.72,8.16,17.24,29.94,46.27,64.86
95.25,8.62,18.14,30.84,47.63,66.68
99.79,9.53,18.6,32.21,48.99,68.04
104.33,9.98,19.5,33.11,50.35,69.85
108.86,10.43,20.41,34.02,51.26,71.21
113.4,10.89,21.32,35.38,52.62,72.57
117.93,11.79,21.77,36.29,53.98,73.94
