BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,3.63,10.43,20.87,34.47,51.26
45.36,4.54,11.79,23.13,37.65,54.88
49.9,5.9,13.61,24.95,40.37,58.06
54.43,6.8,14.97,27.22,43.09,61.23
58.97,7.71,16.33,29.03,45.36,64.41
63.5,8.62,18.14,31.3,47.63,67.13
68.04,9.53,19.5,33.11,49.9,69.85
72.57,10.89,20.87,34.47,52.16,72.12
77.11,11.79,21.77,36.29,54.43,74.84
81.65,12.7,23.13,38.1,56.25,77.11
86.18,13.61,24.49,39.46,58.06,79.38
90.72,14.51,25.85,40.82,59.87,81.19
95.25,15.42,26.76,42.64,61.69,83.46
99.79,15.88,28.12,44,63.5,85.28
104.33,16.78,29.03,45.36,64.86,87.09
108.86,17.69,29.94,46.72,66.68,88.9
113.4,18.6,31.3,48.08,68.04,90.72
117.93,19.5,32.21,48.99,69.85,92.53
