BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,1.81,4.54,8.62,13.61,19.96
45.36,2.27,4.99,9.07,14.51,20.87
49.9,2.27,5.44,9.53,14.97,21.77
54.43,2.72,5.9,9.98,15.88,22.23
58.97,3.18,5.9,10.43,16.33,23.13
63.5,3.18,6.35,10.89,16.78,23.59
68.04,3.63,6.8,11.34,17.69,24.49
72.57,3.63,7.26,11.79,18.14,24.95
77.11,4.08,7.26,12.25,18.6,25.4
81.65,4.08,7.71,12.7,19.05,25.85
86.18,4.08,8.16,13.15,19.5,26.31
90.72,4.54,8.16,13.15,19.96,27.22
95.25,4.54,8.62,13.61,19.96,27.67
99.79,4.99,8.62,14.06,20.41,28.12
104.33,4.99,9.07,14.51,20.87,28.58
108.86,5.44,9.07,14.51,21.32,28.58
113.4,5.44,9.53,14.97,21.77,29.03
117.93,5.44,9.53,15.42,21.77,29.48
