BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,4.99,14.06,28.58,48.99,73.03
45.36,5.9,15.88,31.75,52.62,77.11
49.9,7.26,17.69,34.02,55.79,81.19
54.43,8.16,19.5,36.74,58.97,85.28
58.97,9.53,21.32,39.01,62.14,88.9
63.5,10.43,23.13,41.28,64.86,92.08
68.04,11.79,24.95,43.54,67.59,95.25
72.57,12.7,26.31,45.36,70.31,98.43
77.11,14.06,27.67,47.63,72.57,101.15
81.65,14.97,29.48,49.44,74.84,104.33
86.18,15.88,30.84,51.26,77.11,106.59
90.72,16.78,32.21,53.07,79.38,109.32
95.25,18.14,33.57,54.88,81.65,112.04
99.79,19.05,34.93,56.7,83.46,114.31
104.33,19.96,35.83,58.06,85.73,116.57
108.86,20.87,37.19,59.87,87.54,118.84
113.4,21.77,38.56,61.23,89.36,121.11
117.93,22.68,39.46,62.6,91.17,122.92
