BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,14.06,27.22,46.27,69.85,97.07
45.36,15.88,30.39,49.9,74.39,102.51
49.9,18.14,33.11,53.52,78.93,107.5
54.43,19.96,35.83,56.7,83.01,112.04
58.97,22.23,38.1,59.87,86.64,116.57
63.5,24.04,40.82,63.05,90.26,121.11
68.04,25.85,43.09,65.77,93.89,124.74
72.57,27.22,45.36,68.49,97.07,128.82
77.11,29.03,47.17,71.21,100.24,132.45
81.65,30.84,49.44,73.94,102.97,135.62
86.18,32.21,51.26,76.2,106.14,138.8
90.72,33.57,53.52,78.47,108.86,141.97
95.25,35.38,55.34,80.74,111.58,145.15
99.79,36.74,57.15,83.01,113.85,148.32
104.33,38.1,58.97,85.28,116.57,151.05
108.86,39.46,60.33,87.09,118.84,153.77
113.4,40.82,62.14,89.36,121.11,156.49
117.93,42.18,63.96,91.17,123.38,158.76
