BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,7.26,14.06,23.59,35.38,48.53
45.36,8.62,15.88,25.4,37.65,51.71
49.9,9.98,17.24,27.67,40.37,54.43
54.43,10.89,19.05,29.48,42.64,57.15
58.97,11.79,20.41,31.3,44.91,59.87
63.5,13.15,21.77,33.11,46.72,62.14
68.04,14.06,23.13,34.93,48.99,64.41
72.57,14.97,24.49,36.29,50.8,66.68
77.11,16.33,25.4,37.65,52.62,68.49
81.65,17.24,26.76,39.46,53.98,70.76
86.18,18.14,28.12,40.82,55.79,72.57
90.72,19.05,29.03,42.18,57.61,74.39
95.25,19.96,30.39,43.54,58.97,76.2
99.79,20.87,31.3,44.45,60.33,77.56
104.33,21.32,32.21,45.81,61.69,79.38
108.86,22.23,33.11,47.17,63.05,80.74
113.4,23.13,34.47,48.08,64.41,82.55
117.93,24.04,35.38,49.44,65.77,83.91
