BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,11.34,20.41,33.57,49.44,67.13
45.36,12.25,21.77,35.38,51.26,69.85
49.9,13.15,23.13,36.74,53.52,72.12
54.43,14.06,24.49,38.56,55.34,74.39
58.97,14.97,25.85,39.92,57.15,76.66
63.5,15.88,26.76,41.28,58.97,78.47
68.04,16.78,28.12,42.64,60.33,80.29
72.57,17.69,29.03,44,61.69,82.1
77.11,18.14,29.94,44.91,63.5,83.46
81.65,19.05,30.84,46.27,64.86,85.28
86.18,19.96,31.75,47.17,65.77,86.64
90.72,20.41,32.66,48.53,67.13,88
95.25,20.87,33.57,49.44,68.49,89.36
99.79,21.77,34.02,50.35,69.4,90.72
104.33,22.23,34.93,51.26,70.76,92.08
108.86,23.13,35.83,52.16,71.67,92.99
113.4,23.59,36.29,53.07,72.57,94.35
117.93,24.04,37.19,53.98,73.48,95.71
