BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,7.26,13.61,22.68,33.57,46.72
45.36,7.71,14.51,23.59,34.93,47.63
49.9,8.16,14.97,24.49,35.83,48.99
54.43,8.62,15.42,24.95,36.74,49.9
58.97,9.07,16.33,25.85,37.65,51.26
63.5,9.53,16.78,26.31,38.56,52.16
68.04,9.98,17.24,27.22,39.46,53.07
72.57,10.43,17.69,27.67,39.92,53.98
77.11,10.43,18.14,28.12,40.82,54.43
81.65,10.89,18.6,29.03,41.28,55.34
86.18,11.34,19.05,29.48,42.18,56.25
90.72,11.34,19.5,29.94,42.64,56.7
95.25,11.79,19.96,30.39,43.09,57.61
99.79,12.25,19.96,30.84,43.54,58.06
104.33,12.25,20.41,31.3,44,58.51
108.86,12.7,20.87,31.75,44.91,59.42
113.4,12.7,21.32,32.21,45.36,59.87
117.93,13.15,21.32,32.66,45.81,60.33
