BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,1.81,9.07,22.68,42.18,66.22
45.36,2.27,10.43,24.49,44.45,69.4
49.9,3.18,11.79,26.31,47.17,72.57
54.43,3.63,12.7,28.12,49.44,75.3
58.97,4.54,14.06,29.94,51.71,78.02
63.5,4.99,14.97,31.3,53.98,80.74
68.04,5.44,15.88,33.11,55.79,83.01
72.57,6.35,17.24,34.47,57.61,85.28
77.11,6.8,18.14,35.83,59.42,87.54
81.65,7.26,19.05,37.19,61.23,89.81
86.18,8.16,19.96,38.56,63.05,91.63
90.72,8.62,20.87,39.46,64.41,93.44
95.25,9.07,21.77,40.82,65.77,95.25
99.79,9.53,22.68,42.18,67.59,97.07
104.33,9.98,23.59,43.09,68.95,98.88
108.86,10.89,24.04,44.45,70.31,100.7
113.4,11.34,24.95,45.36,71.67,102.06
117.93,11.79,25.85,46.27,73.03,103.87
