BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,16.78,24.95,35.38,47.63,60.78
45.36,18.6,27.22,38.1,50.35,63.96
49.9,20.41,29.48,40.37,53.07,67.13
54.43,21.77,31.3,42.64,55.79,69.85
58.97,23.59,33.11,44.91,58.06,72.57
63.5,24.95,34.47,46.72,60.33,75.3
68.04,26.31,36.29,48.53,62.6,77.56
72.57,27.67,37.65,50.35,64.41,79.83
77.11,29.03,39.46,52.16,66.68,82.1
81.65,29.94,40.82,53.52,68.49,83.91
86.18,31.3,42.18,55.34,70.31,86.18
90.72,32.21,43.54,56.7,71.67,88
95.25,33.57,44.91,58.06,73.48,89.81
99.79,34.47,45.81,59.42,75.3,91.63
104.33,35.83,47.17,60.78,76.66,92.99
108.86,36.74,48.53,62.14,78.02,94.8
113.4,37.65,49.44,63.5,79.38,96.16
117.93,38.56,50.35,64.86,80.74,97.98
