BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,9.98,21.77,38.56,60.78,86.18
45.36,11.79,24.04,41.73,64.41,90.72
49.9,13.15,26.31,44.91,68.04,95.25
54.43,14.51,28.12,47.63,71.67,98.88
58.97,15.88,30.39,49.9,74.39,102.51
63.5,17.24,32.21,52.62,77.56,106.14
68.04,18.6,34.02,54.88,80.29,109.32
72.57,19.96,35.83,57.15,83.01,112.49
77.11,21.32,37.19,58.97,85.73,115.67
81.65,22.68,39.01,61.23,88,118.39
86.18,23.59,40.37,63.05,90.26,121.11
90.72,24.95,42.18,64.86,92.53,123.83
95.25,25.85,43.54,66.68,94.8,126.1
99.79,27.22,44.91,68.49,97.07,128.82
104.33,28.12,46.27,70.31,98.88,131.09
108.86,29.48,47.63,71.67,100.7,133.36
113.4,30.39,48.99,73.48,102.97,135.17
117.93,31.3,50.35,74.84,104.78,137.44
