BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,2.72,12.7,30.39,56.25,88
45.36,4.54,15.88,35.83,63.5,97.07
49.9,6.35,19.5,40.82,70.31,105.69
54.43,8.62,23.13,46.27,77.11,113.85
58.97,10.89,26.76,51.26,83.46,121.56
63.5,13.15,30.39,55.79,89.36,128.82
68.04,15.42,34.02,60.78,95.25,136.08
72.57,17.69,37.19,65.32,101.15,142.88
77.11,19.96,40.82,69.85,106.59,149.23
81.65,22.68,44,73.94,112.04,155.58
86.18,24.95,47.17,78.47,117.03,161.48
90.72,27.22,50.35,82.55,122.02,167.38
95.25,29.48,53.52,86.18,127.01,173.27
99.79,31.75,56.7,90.26,132,178.72
104.33,34.02,59.87,93.89,136.53,184.16
108.86,36.29,62.6,97.98,141.07,189.15
113.4,38.56,65.32,101.6,145.15,194.14
117.93,40.82,68.49,105.23,149.69,199.13
