BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,4.99,13.15,25.4,42.18,61.69
45.36,6.35,14.97,28.12,45.36,65.77
49.9,7.71,16.78,30.84,48.99,69.85
54.43,9.07,19.05,33.57,52.16,73.48
58.97,9.98,20.87,35.83,54.88,77.11
63.5,11.34,22.68,38.1,58.06,80.74
68.04,12.7,24.04,40.37,60.78,83.91
72.57,13.61,25.85,42.64,63.05,87.09
77.11,14.97,27.67,44.45,65.77,89.81
81.65,16.33,29.03,46.72,68.04,92.53
86.18,17.24,30.39,48.53,70.31,95.25
90.72,18.6,32.21,50.35,72.57,97.98
95.25,19.5,33.57,52.16,74.84,100.24
99.79,20.41,34.93,53.98,77.11,102.97
104.33,21.77,36.29,55.34,78.93,105.23
108.86,22.68,37.65,57.15,80.74,107.5
113.4,23.59,39.01,58.51,82.55,109.32
117.93,24.49,39.92,60.33,84.37,111.58
