BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,7.26,15.88,29.03,45.81,65.77
45.36,8.62,18.6,32.66,50.35,70.76
49.9,10.43,20.87,35.83,54.43,75.75
54.43,12.25,23.59,39.01,58.51,80.74
58.97,14.06,25.85,42.18,62.14,84.82
63.5,15.88,28.12,44.91,65.77,88.9
68.04,17.69,30.39,47.63,68.95,92.99
72.57,19.05,32.66,50.35,72.12,96.62
77.11,20.87,34.93,53.07,75.3,100.24
81.65,22.23,36.74,55.79,78.47,103.87
86.18,24.04,39.01,58.06,81.19,107.05
90.72,25.4,40.82,60.33,84.37,110.22
95.25,27.22,42.64,63.05,87.09,113.4
99.79,28.58,44.45,64.86,89.36,116.57
104.33,29.94,46.27,67.13,92.08,119.29
108.86,31.3,48.08,69.4,94.35,122.02
113.4,32.66,49.9,71.21,97.07,125.19
117.93,34.02,51.26,73.48,99.34,127.46
