BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,8.62,16.78,28.58,43.09,59.87
45.36,9.53,18.14,30.39,45.81,63.05
49.9,10.89,19.96,32.66,48.08,66.22
54.43,11.79,21.32,34.47,50.35,68.49
58.97,12.7,22.68,36.29,52.62,71.21
63.5,14.06,24.04,37.65,54.43,73.48
68.04,14.97,25.4,39.46,56.7,75.75
72.57,15.88,26.76,40.82,58.51,78.02
77.11,16.78,27.67,42.64,60.33,79.83
81.65,17.69,29.03,44,61.69,81.65
86.18,18.6,29.94,45.36,63.5,83.46
90.72,19.5,31.3,46.27,64.86,85.28
95.25,19.96,32.21,47.63,66.22,87.09
99.79,20.87,33.11,48.99,68.04,88.9
104.33,21.77,34.02,49.9,69.4,90.26
108.86,22.23,34.93,51.26,70.31,91.63
113.4,23.13,35.83,52.16,71.67,93.44
117.93,24.04,36.74,53.52,73.03,94.8
