BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,8.16,15.42,26.31,39.46,54.88
45.36,9.07,16.78,27.67,41.28,57.15
49.9,9.53,18.14,29.03,43.09,58.97
54.43,10.43,19.05,30.39,44.91,60.78
58.97,11.34,19.96,31.75,46.27,62.6
63.5,11.79,20.87,33.11,47.63,64.41
68.04,12.7,21.77,34.02,48.99,65.77
72.57,13.15,22.68,35.38,50.35,67.59
77.11,14.06,23.59,36.29,51.71,68.95
81.65,14.51,24.49,37.19,52.62,70.31
86.18,14.97,24.95,38.1,53.98,71.21
90.72,15.88,25.85,39.01,54.88,72.57
95.25,16.33,26.31,39.92,55.79,73.94
99.79,16.78,27.22,40.82,56.7,74.84
104.33,17.24,27.67,41.28,58.06,76.2
108.86,17.69,28.58,42.18,58.97,77.11
113.4,18.14,29.03,43.09,59.87,78.02
117.93,18.6,29.48,43.54,60.33,78.93
