BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,14.06,22.23,32.66,45.36,58.97
45.36,15.42,23.59,34.47,47.63,61.69
49.9,16.33,25.4,36.29,49.44,63.96
54.43,17.69,26.76,38.1,51.26,65.77
58.97,18.6,27.67,39.46,53.07,68.04
63.5,19.5,29.03,40.82,54.88,69.85
68.04,20.41,29.94,42.18,56.25,71.67
72.57,21.32,31.3,43.54,57.61,73.03
77.11,22.23,32.21,44.91,58.97,74.84
81.65,23.13,33.11,45.81,60.33,76.2
86.18,24.04,34.02,47.17,61.69,77.56
90.72,24.49,34.93,48.08,63.05,78.93
95.25,25.4,35.83,48.99,63.96,80.29
99.79,26.31,36.74,49.9,65.32,81.65
104.33,26.76,37.65,50.8,66.22,83.01
108.86,27.67,38.56,52.16,67.59,83.91
113.4,28.12,39.46,53.07,68.49,85.28
117.93,28.58,39.92,53.52,69.4,86.18
