BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,14.06,26.31,43.54,64.41,88
45.36,14.97,27.67,44.91,66.22,90.26
49.9,15.88,29.03,46.27,68.04,92.53
54.43,16.78,29.94,47.63,69.4,94.35
58.97,17.69,30.84,48.99,71.21,96.16
63.5,18.14,31.75,49.9,72.57,97.52
68.04,19.05,32.66,51.26,73.94,99.34
72.57,19.5,33.57,52.16,74.84,100.7
77.11,19.96,34.47,53.07,76.2,102.06
81.65,20.87,34.93,53.98,77.11,103.42
86.18,21.32,35.83,54.88,78.47,104.33
90.72,21.77,36.29,55.79,79.38,105.69
95.25,22.23,37.19,56.7,80.29,106.59
99.79,22.68,37.65,57.61,81.19,107.95
104.33,23.13,38.1,58.06,82.1,108.86
108.86,23.59,39.01,58.97,83.01,109.77
113.4,24.04,39.46,59.42,83.91,110.68
117.93,24.49,39.92,60.33,84.82,111.58
