BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,9.98,30.39,63.5,108.41,162.84
45.36,12.7,34.47,69.4,116.57,172.82
49.9,14.97,38.56,75.3,124.28,181.89
54.43,17.69,42.64,80.74,131.09,190.51
58.97,19.96,46.72,86.18,137.89,198.67
63.5,22.68,50.35,91.17,144.24,205.93
68.04,24.95,53.98,96.16,150.14,213.19
72.57,27.22,57.61,100.7,156.04,219.99
77.11,29.94,60.78,105.23,161.48,226.8
81.65,32.21,63.96,109.32,166.92,233.15
86.18,34.47,67.13,113.4,171.91,239.04
90.72,36.29,70.31,117.48,176.9,244.49
95.25,38.56,73.48,121.56,181.44,250.38
99.79,40.82,76.2,125.19,185.97,255.37
104.33,42.64,78.93,128.82,190.51,260.82
108.86,44.91,81.65,132,194.59,265.81
113.4,46.72,84.37,135.62,198.67,270.34
117.93,48.99,87.09,138.8,202.76,275.33
