BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,14.51,31.3,55.79,87.09,123.38
45.36,16.33,33.57,58.97,90.72,127.91
49.9,17.69,35.83,61.69,94.8,132.45
54.43,19.5,38.1,64.86,97.98,136.53
58.97,20.87,40.37,67.13,101.15,140.16
63.5,22.23,42.18,69.85,104.33,143.79
68.04,23.59,44,72.12,107.05,146.96
72.57,24.95,45.81,74.39,109.77,150.14
77.11,25.85,47.17,76.66,112.49,153.31
81.65,27.22,48.99,78.47,114.76,156.04
86.18,28.58,50.35,80.29,117.48,158.76
90.72,29.48,52.16,82.1,119.75,161.48
95.25,30.39,53.52,83.91,121.56,164.2
99.79,31.75,54.88,85.73,123.83,166.47
104.33,32.66,56.25,87.54,125.65,168.74
108.86,33.57,57.61,88.9,127.91,171
113.4,34.47,58.51,90.72,129.73,173.27
117.93,35.38,59.87,92.08,131.54,175.54
