BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,9.07,20.41,37.65,60.33,86.64
45.36,9.98,21.77,39.92,63.05,89.81
49.9,10.89,23.59,41.73,65.32,92.53
54.43,11.79,24.95,43.54,67.59,95.25
58.97,12.7,26.31,45.36,69.85,97.98
63.5,13.61,27.22,46.72,71.67,100.24
68.04,14.51,28.58,48.53,73.48,102.51
72.57,15.42,29.48,49.9,75.3,104.78
77.11,15.88,30.84,51.26,77.11,106.59
81.65,16.78,31.75,52.62,78.93,108.41
86.18,17.69,32.66,53.98,80.29,110.22
90.72,18.14,33.57,55.34,81.65,112.04
95.25,19.05,34.47,56.25,83.46,113.85
99.79,19.5,35.38,57.61,84.82,115.67
104.33,19.96,36.29,58.51,86.18,117.03
108.86,20.87,37.19,59.42,87.09,118.39
113.4,21.32,38.1,60.78,88.45,119.75
117.93,21.77,39.01,61.69,89.81,121.11
