BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,7.71,14.06,23.13,34.02,46.72
45.36,9.07,15.88,25.4,36.74,49.9
49.9,10.43,17.69,27.67,39.46,53.07
54.43,11.79,19.5,29.48,41.73,55.79
58.97,12.7,20.87,31.3,44,58.51
63.5,14.06,22.23,33.11,46.27,60.78
68.04,14.97,23.59,34.93,48.53,63.05
72.57,16.33,25.4,36.74,50.35,65.32
77.11,17.24,26.31,38.1,52.16,67.59
81.65,18.14,27.67,39.92,53.98,69.4
86.18,19.5,29.03,41.28,55.79,71.67
90.72,20.41,30.39,42.64,57.61,73.48
95.25,21.32,31.3,44,58.97,75.3
99.79,22.23,32.66,45.36,60.78,77.11
104.33,23.13,33.57,46.72,62.14,78.93
108.86,24.04,34.93,48.08,63.5,80.29
113.4,24.95,35.83,49.44,64.86,82.1
117.93,25.85,36.74,50.35,66.22,83.46
