BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,< 1,< 1,8,16,27
45.36,< 1,< 1,8,17,27
49.9,< 1,< 1,8,16,26
54.43,< 1,< 1,8,16,25
58.97,< 1,1,8,16,24
63.5,< 1,1,8,15,23
68.04,< 1,1,8,15,23
72.57,< 1,1,8,14,22
77.11,< 1,1,7,14,21
81.65,< 1,1,7,13,20
86.18,< 1,1,7,12,19
90.72,< 1,< 1,7,12,19
95.25,< 1,< 1,6,11,18
99.79,< 1,< 1,6,11,17
104.33,< 1,< 1,6,10,16
108.86,< 1,< 1,5,10,16
113.4,< 1,< 1,5,10,15
117.93,< 1,< 1,5,9,14
