BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,13.15,22.23,34.47,49.44,65.77
45.36,14.97,24.49,37.19,52.16,69.4
49.9,16.33,26.31,39.46,54.88,72.12
54.43,17.69,28.12,41.28,57.61,75.3
58.97,19.05,29.48,43.54,59.87,78.02
63.5,20.41,31.3,45.36,62.14,80.29
68.04,21.32,32.66,47.17,63.96,83.01
72.57,22.68,34.02,48.99,66.22,85.28
77.11,23.59,35.38,50.35,68.04,87.54
81.65,24.95,36.74,52.16,69.85,89.36
86.18,25.85,38.1,53.52,71.67,91.63
90.72,26.76,39.46,54.88,73.48,93.44
95.25,27.67,40.82,56.7,74.84,95.25
99.79,29.03,41.73,58.06,76.66,97.07
104.33,29.94,43.09,59.42,78.02,98.43
108.86,30.84,44,60.33,79.38,100.24
113.4,31.75,44.91,61.69,81.19,102.06
117.93,32.21,46.27,63.05,82.55,103.42
