BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,-15.88,-6.35,5.44,19.05,33.11
45.36,-15.88,-5.9,6.8,20.87,36.29
49.9,-16.33,-5.44,8.16,22.68,38.56
54.43,-16.78,-4.99,9.07,24.49,40.82
58.97,-17.24,-4.99,9.53,25.85,42.64
63.5,-17.69,-4.99,9.98,26.76,44.45
68.04,-18.6,-4.99,10.43,27.67,45.81
72.57,-19.05,-5.44,10.43,28.12,46.72
77.11,-19.96,-5.9,10.43,28.58,47.63
81.65,-21.32,-6.8,10.43,29.03,48.08
86.18,-22.23,-7.26,9.98,29.03,48.53
90.72,-23.59,-8.16,9.53,29.03,48.99
95.25,-24.49,-9.07,9.07,28.58,48.99
99.79,-25.85,-9.98,8.16,28.58,48.99
104.33,-27.67,-11.34,7.71,28.12,48.99
108.86,-29.03,-12.25,6.8,27.22,48.99
113.4,-30.39,-13.61,5.44,26.76,48.53
117.93,-32.21,-14.97,4.54,25.85,48.08
