BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,4.08,8.62,15.88,24.95,35.83
45.36,4.08,9.07,16.78,25.85,36.74
49.9,4.54,9.98,17.24,26.76,38.1
54.43,4.99,10.43,17.69,27.67,39.01
58.97,5.44,10.89,18.6,28.12,39.92
63.5,5.44,11.34,19.05,29.03,40.37
68.04,5.9,11.34,19.5,29.48,41.28
72.57,5.9,11.79,19.96,30.39,42.18
77.11,6.35,12.25,20.41,30.84,42.64
81.65,6.8,12.7,20.87,31.3,43.09
86.18,6.8,12.7,21.32,31.75,44
90.72,7.26,13.15,21.77,32.21,44.45
95.25,7.26,13.61,22.23,32.66,44.91
99.79,7.71,13.61,22.68,33.11,45.36
104.33,7.71,14.06,22.68,33.57,46.27
108.86,7.71,14.51,23.13,34.02,46.72
113.4,8.16,14.51,23.59,34.47,47.17
117.93,8.16,14.97,24.04,34.93,47.63
