BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,1.81,4.54,8.16,12.7,17.69
45.36,2.27,4.99,9.07,13.61,19.05
49.9,2.72,5.9,9.53,14.51,20.41
54.43,3.18,6.35,10.43,15.88,21.32
58.97,3.63,6.8,11.34,16.78,22.68
63.5,4.08,7.71,11.79,17.69,23.59
68.04,4.54,8.16,12.7,18.14,24.49
72.57,4.99,8.62,13.15,19.05,25.4
77.11,5.44,9.07,14.06,19.96,26.31
81.65,5.9,9.53,14.51,20.41,27.22
86.18,6.35,9.98,15.42,21.32,28.12
90.72,6.8,10.43,15.88,22.23,29.03
95.25,6.8,10.89,16.33,22.68,29.48
99.79,7.26,11.34,16.78,23.13,30.39
104.33,7.71,11.79,17.24,24.04,31.3
108.86,8.16,12.25,18.14,24.49,31.75
113.4,8.62,12.7,18.6,24.95,32.66
117.93,8.62,13.15,19.05,25.85,33.11
