BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,21.32,29.94,40.82,53.52,66.68
45.36,23.59,32.66,44,56.7,70.31
49.9,25.4,34.93,46.72,59.87,73.94
54.43,27.22,37.19,48.99,62.6,77.11
58.97,29.03,39.46,51.26,65.32,80.29
63.5,30.84,41.28,53.98,68.04,83.01
68.04,32.66,43.09,55.79,70.31,85.73
72.57,34.02,44.91,58.06,72.57,88
77.11,35.83,46.72,59.87,74.84,90.72
81.65,37.19,48.53,61.69,77.11,92.99
86.18,38.56,49.9,63.5,78.93,95.25
90.72,39.92,51.71,65.32,80.74,97.07
95.25,41.28,53.07,67.13,83.01,99.34
99.79,42.64,54.43,68.95,84.82,101.15
104.33,43.54,55.79,70.31,86.18,103.42
108.86,44.91,57.15,71.67,88,105.23
113.4,46.27,58.51,73.48,89.81,107.05
117.93,47.17,59.87,74.84,91.17,108.41
