BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,15.88,24.95,36.74,50.8,65.77
45.36,18.14,27.67,39.92,54.43,69.85
49.9,19.96,29.94,42.64,57.61,73.94
54.43,22.23,32.66,45.36,60.78,77.56
58.97,24.04,34.47,48.08,63.96,80.74
63.5,25.85,36.74,50.8,66.68,83.91
68.04,27.22,39.01,53.07,69.4,87.09
72.57,29.03,40.82,55.34,72.12,90.26
77.11,30.39,42.64,57.61,74.39,92.99
81.65,32.21,44.45,59.42,76.66,95.25
86.18,33.57,46.27,61.69,79.38,97.98
90.72,34.93,47.63,63.5,81.19,100.24
95.25,36.29,49.44,65.32,83.46,102.97
99.79,37.65,51.26,67.13,85.73,105.23
104.33,39.01,52.62,68.95,87.54,107.05
108.86,40.37,53.98,70.76,89.36,109.32
113.4,41.73,55.34,72.12,91.17,111.58
117.93,42.64,56.7,73.94,92.99,113.4
