BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,5,14,26,43,62
45.36,6,15,28,45,65
49.9,7,16,30,48,68
54.43,8,18,32,50,71
58.97,9,19,33,52,73
63.5,10,20,35,54,75
68.04,11,21,36,55,77
72.57,11,22,38,57,79
77.11,12,23,39,59,81
81.65,13,24,40,60,83
86.18,13,25,42,62,85
90.72,14,26,43,63,87
95.25,15,27,44,65,88
99.79,15,28,45,66,90
104.33,16,29,46,67,91
108.86,17,30,47,68,93
113.4,17,30,48,70,94
117.93,18,31,49,71,96
