BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,18.14,31.75,49.9,72.57,97.98
45.36,20.41,34.47,53.98,77.11,102.97
49.9,22.68,37.65,57.15,81.19,107.95
54.43,24.49,40.37,60.78,85.28,112.49
58.97,26.76,43.09,63.96,88.9,117.03
63.5,28.58,45.36,67.13,92.53,121.11
68.04,30.84,47.63,69.85,96.16,124.74
72.57,32.66,49.9,72.57,99.34,128.37
77.11,34.02,52.16,75.3,102.51,132
81.65,35.83,54.43,77.56,105.23,135.62
86.18,37.65,56.25,80.29,107.95,138.8
90.72,39.01,58.51,82.55,110.68,141.52
95.25,40.82,60.33,84.82,113.4,144.7
99.79,42.18,62.14,87.09,115.67,147.42
104.33,43.54,63.96,88.9,118.39,150.14
108.86,45.36,65.77,91.17,120.66,152.86
113.4,46.72,67.13,92.99,122.92,155.58
117.93,48.08,68.95,94.8,125.19,157.85
