BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,14.97,24.49,36.74,52.16,68.95
45.36,15.88,25.85,38.56,54.43,71.67
49.9,17.24,27.22,40.37,56.25,73.94
54.43,18.14,28.58,42.18,58.06,75.75
58.97,19.05,29.94,43.54,59.87,78.02
63.5,19.96,30.84,44.91,61.69,79.83
68.04,20.87,32.21,46.27,63.05,81.65
72.57,21.77,33.11,47.63,64.41,83.01
77.11,22.68,34.02,48.53,65.77,84.82
81.65,23.13,34.93,49.9,67.13,86.18
86.18,24.04,35.83,50.8,68.49,87.54
90.72,24.95,36.74,51.71,69.4,88.9
95.25,25.4,37.65,53.07,70.76,90.26
99.79,25.85,38.56,53.98,71.67,91.63
104.33,26.76,39.01,54.88,73.03,92.53
108.86,27.22,39.92,55.79,73.94,93.89
113.4,28.12,40.82,56.7,74.84,94.8
117.93,28.58,41.28,57.15,75.75,96.16
