BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,0.91,3.63,8.16,14.06,21.32
45.36,1.36,4.08,8.62,14.97,22.23
49.9,1.36,4.08,9.07,15.42,23.13
54.43,1.81,4.54,9.53,15.88,24.04
58.97,1.81,4.99,9.98,16.78,24.49
63.5,1.81,5.44,10.43,17.24,25.4
68.04,2.27,5.44,10.89,17.69,25.85
72.57,2.27,5.9,11.34,18.14,26.76
77.11,2.27,5.9,11.34,18.6,27.22
81.65,2.72,6.35,11.79,19.05,27.67
86.18,2.72,6.35,12.25,19.5,28.12
90.72,3.18,6.8,12.7,19.96,28.58
95.25,3.18,6.8,12.7,20.41,29.03
99.79,3.18,7.26,13.15,20.87,29.48
104.33,3.63,7.26,13.61,20.87,29.94
108.86,3.63,7.71,13.61,21.32,30.39
113.4,3.63,7.71,14.06,21.77,30.84
117.93,3.63,8.16,14.06,22.23,31.3
