BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,< 1,9.07,22.68,38.56
54.43,< 1,0.45,10.43,23.59,38.56
58.97,< 1,1.81,11.34,24.04,38.56
63.5,< 1,2.27,11.79,24.04,38.1
68.04,< 1,3.18,12.25,24.04,37.65
72.57,< 1,3.63,12.7,24.49,37.65
77.11,< 1,4.08,13.15,24.49,37.19
81.65,< 1,4.08,13.15,24.04,36.29
86.18,< 1,4.54,13.15,24.04,35.83
90.72,< 1,4.54,13.61,24.04,35.38
95.25,< 1,4.99,13.61,23.59,34.93
99.79,< 1,4.99,13.61,23.59,34.47
104.33,< 1,5.44,13.61,23.13,34.02
108.86,< 1,5.44,13.61,23.13,33.57
113.4,< 1,5.44,13.61,22.68,32.66
117.93,< 1,5.44,13.15,22.68,32.21
122.47,< 1,5.9,13.15,22.23,31.75
127.01,< 1,5.9,13.15,21.77,31.3
131.54,0.45,5.9,13.15,21.77,30.84
136.08,0.45,5.9,13.15,21.32,30.39
140.61,0.45,5.9,12.7,21.32,29.94
