BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,21.32,36.74,57.15,82.55,111.13
45.36,24.04,40.37,62.14,88.45,117.93
49.9,27.22,44.45,66.68,93.89,124.28
54.43,29.94,47.63,71.21,99.34,130.18
58.97,32.66,51.26,75.3,103.87,135.62
63.5,35.38,54.43,79.38,108.86,141.07
68.04,37.65,57.61,83.01,112.94,146.06
72.57,39.92,60.78,86.64,117.03,150.59
77.11,42.64,63.5,89.81,121.11,155.13
81.65,44.91,66.22,93.44,125.19,159.66
86.18,46.72,68.95,96.62,128.82,163.75
90.72,48.99,71.67,99.34,132,167.83
95.25,51.26,73.94,102.51,135.62,171.46
99.79,53.07,76.66,105.23,138.8,175.09
104.33,55.34,78.93,107.95,141.97,178.72
108.86,57.15,81.19,110.68,145.15,182.34
113.4,58.97,83.46,113.4,148.32,185.52
117.93,60.78,85.28,116.12,151.05,188.69
