BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,15.88,24.95,36.29,49.9,65.32
45.36,17.24,26.76,38.56,52.62,68.04
49.9,18.6,28.12,40.37,54.88,70.31
54.43,19.96,29.94,42.18,56.7,73.03
58.97,20.87,31.3,44,58.97,75.3
63.5,22.23,32.66,45.36,60.78,77.11
68.04,23.13,34.02,47.17,62.6,79.38
72.57,24.04,34.93,48.53,63.96,81.19
77.11,25.4,36.29,49.9,65.77,83.01
81.65,26.31,37.19,51.26,67.13,84.37
86.18,27.22,38.56,52.62,68.49,86.18
90.72,28.12,39.46,53.52,69.85,87.54
95.25,28.58,40.37,54.88,71.21,89.36
99.79,29.48,41.28,55.79,72.57,90.72
104.33,30.39,42.18,57.15,73.94,92.08
108.86,31.3,43.09,58.06,74.84,93.44
113.4,31.75,44,58.97,76.2,94.8
117.93,32.66,44.91,59.87,77.11,95.71
