BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,30.84,51.71,78.47,111.58,148.32
45.36,35.38,57.15,85.73,120.2,158.3
49.9,39.92,63.05,92.53,127.91,167.38
54.43,44,68.04,98.88,135.62,175.99
58.97,48.08,73.03,105.23,142.88,184.16
63.5,52.16,78.02,111.13,149.69,191.42
68.04,55.79,82.55,116.57,156.04,198.67
72.57,59.42,87.09,121.56,161.93,205.93
77.11,63.05,91.63,127.01,167.83,212.28
81.65,66.68,95.71,131.54,173.27,218.63
86.18,69.85,99.79,136.53,178.72,224.53
90.72,73.48,103.42,141.07,184.16,230.42
95.25,76.66,107.5,145.15,189.15,236.32
99.79,79.38,111.13,149.69,193.68,241.76
104.33,82.55,114.76,153.77,198.67,246.75
108.86,85.73,117.93,157.85,203.21,251.74
113.4,88.45,121.56,161.48,207.75,256.73
117.93,91.17,124.74,165.56,211.83,261.27
