BW,Beg.,Nov.,Int.,Adv.,Elite
49.9,< 1,21,85,173,281
54.43,< 1,21,81,164,265
58.97,< 1,21,78,156,250
63.5,< 1,20,74,148,238
68.04,< 1,20,72,142,226
72.57,< 1,19,69,136,216
77.11,< 1,19,66,130,207
81.65,< 1,18,64,125,198
86.18,< 1,17,62,120,190
90.72,< 1,17,59,116,183
95.25,< 1,16,57,112,176
99.79,< 1,16,56,108,170
104.33,< 1,15,54,105,164
108.86,< 1,14,52,101,159
113.4,< 1,14,50,98,154
117.93,< 1,13,49,95,149
122.47,< 1,13,47,92,145
127.01,< 1,12,46,90,140
131.54,< 1,12,45,87,137
136.08,< 1,11,43,85,133
140.61,< 1,11,42,82,129
