BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,1.36,4.08,8.16,13.61,19.96
45.36,1.81,4.54,9.07,14.51,21.32
49.9,2.27,5.44,9.98,15.88,22.68
54.43,2.72,5.9,10.43,16.78,24.04
58.97,3.18,6.35,11.34,17.69,24.95
63.5,3.18,6.8,12.25,18.6,25.85
68.04,3.63,7.26,12.7,19.5,27.22
72.57,4.08,8.16,13.61,20.41,28.12
77.11,4.54,8.62,14.06,20.87,29.03
81.65,4.99,9.07,14.51,21.77,29.94
86.18,4.99,9.53,15.42,22.68,30.84
90.72,5.44,9.98,15.88,23.13,31.75
95.25,5.9,10.43,16.33,24.04,32.21
99.79,6.35,10.89,16.78,24.49,33.11
104.33,6.35,11.34,17.69,25.4,34.02
108.86,6.8,11.79,18.14,25.85,34.47
113.4,7.26,11.79,18.6,26.31,35.38
117.93,7.26,12.25,19.05,27.22,35.83
