BW,Beg.,Nov.,Int.,Adv.,Elite
40.82,14.97,25.85,40.82,59.42,80.29
45.36,16.78,28.58,44,63.05,84.37
49.9,18.6,30.84,47.17,66.68,88.45
54.43,20.41,33.11,49.9,69.85,92.08
58.97,21.77,35.38,52.16,73.03,95.71
63.5,23.59,37.19,54.88,75.75,98.88
68.04,24.95,39.01,57.15,78.47,102.06
72.57,26.76,40.82,59.42,81.19,105.23
77.11,28.12,42.64,61.69,83.46,107.95
81.65,29.48,44.45,63.5,86.18,110.68
86.18,30.84,46.27,65.32,88.45,113.4
90.72,32.21,47.63,67.59,90.26,115.67
95.25,33.11,48.99,69.4,92.53,117.93
99.79,34.47,50.8,70.76,94.8,120.2
104.33,35.83,52.16,72.57,96.62,122.47
108.86,36.74,53.52,74.39,98.43,124.74
113.4,38.1,54.88,75.75,100.24,126.55
117.93,39.01,56.25,77.56,102.06,128.82
